,Marca,Fecha,Toneladas
4380,008 Babysec,2020-11-20,4858073.525
4381,037 Cotidian,2020-11-07,203263.7248
4382,003 Noble,2020-09-16,59.045673
4383,008 Babysec,2019-10-02,3086947.776
4384,038 Ok Pet,2021-03-04,18234.018
4385,037 Cotidian,2021-05-09,863.904
4386,003 Noble,2020-03-14,88.798244
4387,001 Elite,2021-04-15,152472.586821
4388,003 Noble,2021-05-06,75.452406
4389,036 Ladysoft,2019-12-23,3623581.2176
4390,001 Elite,2021-04-09,419298.197845
4391,037 Cotidian,2019-09-13,173461.2448
4392,036 Ladysoft,2020-06-26,6160554.7152
4393,003 Noble,2019-09-10,45.240126
4394,006 Nova,2020-08-30,0.01091
4395,037 Cotidian,2020-05-02,95998.464
4396,008 Babysec,2021-05-28,6108893.823
4397,012 Higienol,2020-02-26,12.177387
4398,037 Cotidian,2020-11-04,231875.9584
4399,008 Babysec,2020-11-23,5345462.8382
4400,006 Nova,2020-02-26,15.465063
4401,012 Higienol,2020-08-30,0.00617
4402,037 Cotidian,2021-05-06,193322.016
4403,001 Elite,2020-10-08,64476.609722
4404,001 Elite,2021-04-12,116075.375981
4405,036 Ladysoft,2019-12-26,4304502.9488
4406,038 Ok Pet,2021-03-01,6089.058
4407,012 Higienol,2020-02-29,17.88245
4408,003 Noble,2020-03-11,59.016319
4409,008 Babysec,2020-04-02,3708240.3742
4410,006 Nova,2021-03-04,26.564468
4411,003 Noble,2020-03-17,75.127344
4412,008 Babysec,2019-09-29,177379.9184
4413,036 Ladysoft,2020-06-29,4986221.8048
4414,008 Babysec,2020-01-02,2055020.278
4415,038 Ok Pet,2021-04-07,1506.978
4416,012 Higienol,2021-01-17,0.258216
4417,006 Nova,2021-01-17,0.68349
4418,001 Elite,2020-09-01,6060.490841
4419,001 Elite,2020-09-07,4076.366802
4420,003 Noble,2020-10-23,76.295732
4421,006 Nova,2019-11-26,14.390591
4422,001 Elite,2021-03-06,128456.416662
4423,003 Noble,2020-04-20,62.318126
4424,038 Ok Pet,2020-08-18,95854.68
4425,036 Ladysoft,2020-08-02,28463.52
4426,038 Ok Pet,2020-02-14,3870.054
4427,012 Higienol,2020-07-15,8.944891
4428,036 Ladysoft,2020-07-30,5605324.3376
4429,006 Nova,2019-11-29,12.589569
4430,008 Babysec,2020-07-09,4154954.7264
4431,008 Babysec,2019-12-30,4310202.9576
4432,037 Cotidian,2020-03-26,149051.5488
4433,001 Elite,2020-03-02,95.182722
4434,006 Nova,2021-01-20,35.55237
4435,036 Ladysoft,2020-02-01,3391790.0256
4436,001 Elite,2020-01-10,112.892222
4437,003 Noble,2021-06-15,43.740273
4438,008 Babysec,2019-11-08,4689601.3166
4439,036 Ladysoft,2020-08-05,4115081.872
4440,008 Babysec,2020-12-30,7239157.3212
4441,037 Cotidian,2021-03-27,140202.6016
4442,001 Elite,2020-08-29,90.754467
4443,036 Ladysoft,2021-03-25,6066385.6368
4444,001 Elite,2021-03-03,154859.491036
4445,003 Noble,2020-04-23,68.238765
4446,006 Nova,2020-07-18,27.541362
4447,037 Cotidian,2021-04-02,7680.192
4448,003 Noble,2020-04-26,1.82399
4449,038 Ok Pet,2020-10-12,117573.912
4450,038 Ok Pet,2021-04-16,3600.0
4451,012 Higienol,2020-07-24,11.520593
4452,003 Noble,2019-10-23,51.785329
4453,036 Ladysoft,2020-02-04,6032320.2272
4454,012 Higienol,2020-01-20,14.806538
4455,003 Noble,2021-06-12,48.221162
4456,037 Cotidian,2021-03-30,120167.568
4457,008 Babysec,2020-06-30,7755817.7606
4458,037 Cotidian,2020-09-25,136698.9184
4459,006 Nova,2021-01-23,43.057668
4460,001 Elite,2020-01-07,130.421896
4461,003 Noble,2021-06-18,51.892101
4462,036 Ladysoft,2021-03-28,218495.5584
4463,008 Babysec,2021-01-02,1937763.5076
4464,012 Higienol,2021-01-23,7.473665
4465,006 Nova,2020-07-21,27.628278
4466,001 Elite,2021-02-28,10005.552831
4467,012 Higienol,2020-01-17,15.503656
4468,003 Noble,2019-10-20,5.340967
4469,038 Ok Pet,2020-10-09,34053.876
4470,012 Higienol,2020-07-21,8.541173
4471,008 Babysec,2019-11-11,3991874.7852
4472,038 Ok Pet,2021-04-13,7261.956
4473,012 Higienol,2019-12-02,11.342796
4474,003 Noble,2021-04-24,59.032357
4475,037 Cotidian,2020-11-10,229626.3264
4476,001 Elite,2020-02-28,124.512329
4477,003 Noble,2021-04-27,64.142207
4478,037 Cotidian,2021-05-15,89482.432
4479,006 Nova,2020-12-02,27.992112
4480,036 Ladysoft,2020-06-17,4998964.4896
4481,001 Elite,2021-04-21,126460.95687
4482,008 Babysec,2021-02-17,6039276.038
4483,003 Noble,2020-03-05,47.637714
4484,001 Elite,2020-10-17,78067.846914
4485,012 Higienol,2020-05-30,15.234552
4486,037 Cotidian,2021-05-21,109595.936
4487,006 Nova,2020-05-30,24.493027
4488,036 Ladysoft,2021-02-04,6536905.4384
4489,008 Babysec,2021-02-23,5740818.8904
4490,003 Noble,2019-09-01,0.493011
4491,012 Higienol,2019-11-29,15.867318
4492,001 Elite,2021-04-18,10001.476418
4493,037 Cotidian,2019-09-22,1327.904
4494,038 Ok Pet,2021-02-23,44580.996
4495,036 Ladysoft,2019-12-14,4936430.4688
4496,006 Nova,2021-06-06,0.454146
4497,037 Cotidian,2020-09-22,170525.8816
4498,036 Ladysoft,2021-02-13,5730428.8592
4499,001 Elite,2020-02-25,108.192081
4500,036 Ladysoft,2020-08-11,9840006.0432
4501,037 Cotidian,2020-03-20,66744.9344
4502,038 Ok Pet,2020-02-26,7379.982
4503,008 Babysec,2019-12-24,1864092.732
4504,037 Cotidian,2021-05-12,310059.8048
4505,006 Nova,2021-01-26,33.592581
4506,003 Noble,2020-10-26,78.351892
4507,008 Babysec,2020-06-27,4749702.0594
4508,012 Higienol,2021-01-26,8.851853
4509,003 Noble,2020-11-01,0.987877
4510,001 Elite,2020-08-23,0.092646
4511,006 Nova,2019-12-02,8.747181
4512,037 Cotidian,2020-03-23,69972.4
4513,008 Babysec,2019-12-27,3533086.2102
4514,012 Higienol,2019-12-08,0.135186
4515,037 Cotidian,2020-03-17,114782.432
4516,036 Ladysoft,2020-08-08,5128370.0464
4517,001 Elite,2020-02-22,82.518212
4518,008 Babysec,2019-12-21,4403330.4272
4519,003 Noble,2021-05-03,38.001204
4520,036 Ladysoft,2021-02-10,6226894.696
4521,001 Elite,2020-08-26,87.986217
4522,006 Nova,2020-06-05,25.113303
4523,003 Noble,2020-10-29,74.993503
4524,037 Cotidian,2020-09-19,161864.7648
4525,008 Babysec,2020-06-24,5918365.5269
4526,038 Ok Pet,2020-08-27,19473.84
4527,012 Higienol,2021-01-29,15.49176
4528,006 Nova,2020-06-08,25.191169
4529,006 Nova,2019-12-05,12.588788
4530,001 Elite,2020-02-19,98.814213
4531,008 Babysec,2021-02-14,215029.6948
4532,003 Noble,2019-09-07,45.485956
4533,036 Ladysoft,2019-12-20,5323411.848
4534,012 Higienol,2019-12-05,13.868322
4535,037 Cotidian,2019-09-16,172506.288
4536,038 Ok Pet,2021-06-26,1152.0
4537,036 Ladysoft,2019-09-19,5337728.9488
4538,006 Nova,2020-03-08,0.903288
4539,012 Higienol,2020-10-06,9.854677
4540,001 Elite,2019-11-17,4.751785
4541,037 Cotidian,2021-01-12,126166.8416
4542,037 Cotidian,2020-07-10,131674.4896
4543,008 Babysec,2021-05-11,4021061.3342
4544,012 Higienol,2020-04-09,0.709158
4545,001 Elite,2020-11-14,32064.259524
4546,006 Nova,2019-09-13,12.956156
4547,012 Higienol,2019-10-06,0.209151
4548,037 Cotidian,2019-11-18,157849.0112
4549,006 Nova,2020-11-04,31.406252
4550,001 Elite,2020-11-20,60080.147512
4551,003 Noble,2020-01-08,57.885355
4552,006 Nova,2021-05-09,1.010505
4553,001 Elite,2020-05-18,141.470559
4554,008 Babysec,2020-03-19,1997638.432
4555,008 Babysec,2020-09-21,4347816.6078
4556,036 Ladysoft,2020-05-20,7051865.2976
4557,006 Nova,2021-05-03,29.407736
4558,001 Elite,2019-09-26,111.28486
4559,008 Babysec,2020-09-15,4145968.9068
4560,036 Ladysoft,2020-11-16,6522904.3504
4561,012 Higienol,2021-06-01,6.866993
4562,038 Ok Pet,2020-12-31,1170.018
4563,036 Ladysoft,2020-05-14,8868157.7984
4564,037 Cotidian,2020-05-19,156081.28
4565,003 Noble,2021-03-04,41.377838
4566,001 Elite,2021-05-22,94051.766234
4567,006 Nova,2019-09-10,14.789804
4568,037 Cotidian,2019-11-15,144555.8688
4569,003 Noble,2020-08-30,0.527918
4570,001 Elite,2020-11-17,34079.866414
4571,012 Higienol,2019-10-03,14.593581
4572,038 Ok Pet,2020-07-01,11702.898
4573,006 Nova,2020-11-01,4.370184
4574,012 Higienol,2020-04-06,10.010869
4575,001 Elite,2020-05-15,117.74659
4576,008 Babysec,2020-03-16,3605813.6552
4577,003 Noble,2020-01-11,42.234957
4578,012 Higienol,2021-05-29,7.988461
4579,003 Noble,2021-03-01,33.813669
4580,006 Nova,2021-05-06,39.834554
4581,036 Ladysoft,2020-05-17,51840.0
4582,036 Ladysoft,2019-11-13,4407866.6768
4583,037 Cotidian,2021-01-06,240173.7152
4584,008 Babysec,2020-09-18,4279176.8346
4585,037 Cotidian,2019-11-12,139093.3216
4586,036 Ladysoft,2020-11-19,5534897.0816
4587,006 Nova,2020-03-14,31.821777
4588,038 Ok Pet,2020-12-28,73082.934
4589,001 Elite,2019-12-04,108.336425
4590,036 Ladysoft,2020-03-06,5603212.2592
4591,012 Higienol,2019-10-20,2.797532
4592,008 Babysec,2021-03-12,5922594.022
4593,006 Nova,2020-11-15,0.695411
4594,006 Nova,2020-05-13,27.020052
4595,001 Elite,2020-07-26,1.56519
4596,008 Babysec,2020-09-07,4751882.255
4597,001 Elite,2021-01-25,632102.80579
4598,038 Ok Pet,2020-10-26,713916.774
4599,012 Higienol,2021-06-12,7.987594
4600,012 Higienol,2020-12-08,11.129803
4601,003 Noble,2020-12-25,0.724608
4602,036 Ladysoft,2020-09-08,5757131.1744
4603,037 Cotidian,2020-01-23,107726.8192
4604,038 Ok Pet,2021-04-24,1200.96
4605,038 Ok Pet,2020-10-20,67086.774
4606,036 Ladysoft,2020-03-09,5842538.8752
4607,008 Babysec,2021-03-09,5197144.7788
4608,037 Cotidian,2021-03-16,297154.992
4609,001 Elite,2020-07-23,85.236728
4610,012 Higienol,2019-10-17,14.432814
4611,003 Noble,2019-11-03,1.298635
4612,008 Babysec,2020-09-04,4888224.7972
4613,001 Elite,2021-01-22,3852483.27991
4614,003 Noble,2020-06-25,55.935023
4615,003 Noble,2020-12-28,89.085145
4616,008 Babysec,2020-01-16,5288421.872
4617,006 Nova,2019-11-15,11.536997
4618,037 Cotidian,2020-01-20,133134.9632
4619,038 Ok Pet,2021-06-18,11971.8
4620,012 Higienol,2020-12-14,14.470318
4621,008 Babysec,2021-03-06,5086489.7234
4622,006 Nova,2020-05-19,19.209386
4623,037 Cotidian,2020-07-21,109679.2992
4624,036 Ladysoft,2020-03-12,6992302.3104
4625,036 Ladysoft,2021-05-04,6438288.2624
4626,003 Noble,2019-12-25,0.73466
4627,008 Babysec,2020-01-10,4353517.9531
4628,012 Higienol,2020-06-11,17.186274
4629,037 Cotidian,2021-01-23,194456.5376
4630,001 Elite,2019-11-28,118.12039
4631,036 Ladysoft,2019-09-08,124931.8304
4632,003 Noble,2020-12-31,92.698411
4633,001 Elite,2020-06-01,73.538638
4634,036 Ladysoft,2019-09-11,4832638.976
4635,008 Babysec,2020-01-13,4488904.1752
4636,006 Nova,2019-11-12,12.61523
4637,038 Ok Pet,2021-06-15,1560.978
4638,036 Ladysoft,2020-11-02,5138862.1456
4639,001 Elite,2021-01-19,440486.29995
4640,006 Nova,2020-05-16,24.904783
4641,012 Higienol,2020-06-08,14.370685
4642,037 Cotidian,2020-07-24,151636.7328
4643,036 Ladysoft,2021-05-07,4917855.3616
4644,012 Higienol,2020-06-14,0.180582
4645,001 Elite,2019-12-01,1.437679
4646,036 Ladysoft,2020-03-15,312448.76
4647,006 Nova,2020-11-18,28.428964
4648,037 Cotidian,2019-10-16,204506.7776
4649,012 Higienol,2021-03-20,8.915209
4650,038 Ok Pet,2021-02-02,9599.04
4651,006 Nova,2021-02-19,26.385061
4652,006 Nova,2020-08-23,0.026184
4653,037 Cotidian,2020-12-07,261646.4512
4654,003 Noble,2020-02-10,47.053049
4655,003 Noble,2020-08-14,58.199559
4656,008 Babysec,2020-05-28,4665564.8736
4657,012 Higienol,2020-01-24,15.992319
4658,003 Noble,2021-04-06,51.457451
4659,012 Higienol,2020-01-30,15.067451
4660,037 Cotidian,2021-06-11,152613.3184
4661,036 Ladysoft,2020-06-19,6386006.0784
4662,001 Elite,2020-04-12,0.134369
4663,036 Ladysoft,2020-12-22,6222113.3296
4664,001 Elite,2020-10-15,52891.551274
4665,038 Ok Pet,2021-01-30,38785.05
4666,006 Nova,2020-01-01,2.0729
4667,003 Noble,2020-02-13,46.243355
4668,008 Babysec,2020-05-25,4676487.9884
4669,006 Nova,2021-02-22,23.781302
4670,008 Babysec,2020-11-27,4471858.3234
4671,008 Babysec,2020-12-03,5127985.192
4672,037 Cotidian,2020-12-04,161590.3392
4673,036 Ladysoft,2019-10-28,5484962.04
4674,036 Ladysoft,2020-06-22,6769908.2736
4675,012 Higienol,2020-09-21,9.156452
4676,006 Nova,2019-10-29,12.045671
4677,037 Cotidian,2020-08-07,120730.5312
4678,006 Nova,2020-05-02,17.731721
4679,001 Elite,2020-06-21,0.012532
4680,003 Noble,2021-04-09,60.774633
4681,012 Higienol,2021-03-26,12.193356
4682,006 Nova,2020-12-20,2.416761
4683,037 Cotidian,2021-02-09,251441.3536
4684,008 Babysec,2020-08-03,4412523.1372
4685,001 Elite,2020-12-18,56140.466046
4686,003 Noble,2020-04-05,0.3609
4687,003 Noble,2021-04-12,44.763082
4688,008 Babysec,2020-07-28,978902.2776
4689,038 Ok Pet,2020-08-06,34230.978
4690,006 Nova,2019-11-01,2.523466
4691,001 Elite,2020-06-15,104.479509
4692,036 Ladysoft,2019-12-19,4488963.7552
4693,003 Noble,2020-10-08,78.621432
4694,036 Ladysoft,2021-02-12,5745038.8
4695,001 Elite,2019-12-15,11.021031
4696,037 Cotidian,2019-12-16,122754.5984
4697,037 Cotidian,2021-02-06,301243.1232
4698,006 Nova,2020-12-23,45.014819
4699,012 Higienol,2021-03-23,11.867601
4700,008 Babysec,2020-01-27,4188638.3097
4701,006 Nova,2021-06-24,36.781537
4702,038 Ok Pet,2021-02-05,71.982
4703,008 Babysec,2020-07-31,7306357.2314
4704,001 Elite,2020-06-18,94.483212
4705,036 Ladysoft,2019-12-22,202007.9008
4706,012 Higienol,2020-09-18,12.919079
4707,036 Ladysoft,2020-06-25,7114303.9488
4708,003 Noble,2020-10-05,79.516141
4709,012 Higienol,2020-09-24,12.160251
4710,038 Ok Pet,2020-08-03,698400.0
4711,037 Cotidian,2019-12-13,132557.3376
4712,012 Higienol,2021-05-17,10.869378
4713,036 Ladysoft,2021-02-15,6636705.7728
4714,003 Noble,2019-10-08,24.520428
4715,003 Noble,2020-04-11,35.30998
4716,006 Nova,2020-12-26,31.753053
4717,037 Cotidian,2020-06-16,185936.8032
4718,012 Higienol,2020-03-25,11.67103
4719,038 Ok Pet,2021-03-29,90.018
4720,036 Ladysoft,2019-12-25,240817.6128
4721,012 Higienol,2020-09-27,0.100501
4722,008 Babysec,2021-01-24,189503.5508
4723,006 Nova,2020-06-23,45.329881
4724,008 Babysec,2021-01-30,9963200.9132
4725,008 Babysec,2021-01-27,7383530.4456
4726,008 Babysec,2020-07-25,4445398.1228
4727,037 Cotidian,2019-12-10,94851.7248
4728,006 Nova,2020-12-29,40.040818
4729,036 Ladysoft,2021-02-18,6176298.496
4730,001 Elite,2020-12-12,74097.170998
4731,003 Noble,2020-04-08,43.484723
4732,001 Elite,2019-10-24,168.892257
4733,008 Babysec,2019-12-06,3255020.7046
4734,001 Elite,2021-06-16,30194.8841
4735,037 Cotidian,2020-06-13,118398.1824
4736,001 Elite,2020-06-12,117.47347
4737,012 Higienol,2020-03-28,11.299499
4738,003 Noble,2021-06-03,41.007265
4739,037 Cotidian,2021-02-03,325866.7968
4740,001 Elite,2020-12-15,42094.953017
4741,006 Nova,2019-11-04,11.724726
4742,001 Elite,2019-10-21,89.449023
4743,038 Ok Pet,2021-04-01,35033.058
4744,012 Higienol,2020-03-22,0.034804
4745,003 Noble,2020-10-11,0.482839
4746,006 Nova,2020-06-26,33.137933
4747,038 Ok Pet,2020-09-30,91707.894
4748,006 Nova,2020-10-20,24.99734
4749,003 Noble,2020-12-05,58.908673
4750,012 Higienol,2019-09-30,20.321204
4751,001 Elite,2020-08-12,79.998303
4752,036 Ladysoft,2020-02-18,9297540.9456
4753,008 Babysec,2020-09-27,116197.5
4754,003 Noble,2019-10-14,42.854424
4755,037 Cotidian,2021-04-08,150075.2096
4756,006 Nova,2020-10-26,22.235415
4757,012 Higienol,2019-09-24,17.787244
4758,006 Nova,2020-04-23,24.553444
4759,036 Ladysoft,2020-08-22,6769244.3072
4760,008 Babysec,2021-04-01,2290615.8528
4761,037 Cotidian,2020-02-15,127072.4224
4762,003 Noble,2020-12-02,51.278102
4763,006 Nova,2019-09-01,0.380168
4764,012 Higienol,2021-05-26,8.403405
4765,003 Noble,2021-06-06,0.976584
4766,003 Noble,2020-04-14,62.372997
4767,001 Elite,2021-02-17,977829.082189
4768,012 Higienol,2021-05-20,11.499302
4769,006 Nova,2021-04-27,30.70582
4770,038 Ok Pet,2020-10-03,37560.924
4771,006 Nova,2020-10-23,18.745348
4772,001 Elite,2020-08-15,77.266396
4773,008 Babysec,2020-09-24,4475282.8114
4774,003 Noble,2019-10-11,45.384346
4775,012 Higienol,2019-09-27,16.030068
4776,003 Noble,2020-06-22,62.018529
4777,008 Babysec,2019-10-11,3958261.052
4778,036 Ladysoft,2020-10-24,6402227.1104
4779,006 Nova,2020-02-20,17.258062
4780,038 Ok Pet,2020-12-05,22737.24
4781,008 Babysec,2021-06-03,5190039.1768
4782,003 Noble,2020-12-19,66.827209
4783,006 Nova,2020-02-14,13.859027
4784,038 Ok Pet,2021-06-09,56720.88
4785,001 Elite,2019-12-07,98.651225
4786,037 Cotidian,2021-02-01,137130.6656
4787,012 Higienol,2020-09-16,13.474578
4788,036 Ladysoft,2019-09-05,5011247.576
4789,006 Nova,2020-08-24,26.689291
4790,008 Babysec,2019-10-05,3859369.1046
4791,012 Higienol,2020-03-14,20.648372
4792,003 Noble,2019-12-16,49.810283
4793,001 Elite,2020-06-10,115.804044
4794,001 Elite,2020-12-07,52108.923157
4795,006 Nova,2020-02-23,0.866635
4796,038 Ok Pet,2020-12-08,69122.862
4797,012 Higienol,2020-03-17,19.938437
4798,038 Ok Pet,2020-12-14,38653.938
4799,003 Noble,2021-02-12,45.272909
4800,037 Cotidian,2019-12-05,137736.368
4801,012 Higienol,2021-05-09,0.070487
4802,036 Ladysoft,2020-10-27,7031273.0304
4803,037 Cotidian,2020-06-08,234565.0944
4804,036 Ladysoft,2020-04-24,6917766.9248
4805,006 Nova,2021-04-13,24.26679
4806,008 Babysec,2020-04-05,34788.0
4807,001 Elite,2019-10-16,106.297272
4808,037 Cotidian,2021-01-29,263982.7232
4809,012 Higienol,2020-03-23,7.916458
4810,006 Nova,2021-04-19,29.172269
4811,001 Elite,2020-06-07,0.158029
4812,038 Ok Pet,2020-06-08,3779.982
4813,012 Higienol,2020-09-19,11.612729
4814,003 Noble,2019-12-19,49.656225
4815,038 Ok Pet,2020-12-11,84150.018
4816,001 Elite,2020-12-10,28503.908235
4817,012 Higienol,2020-03-20,9.917868
4818,008 Babysec,2020-10-08,5069136.2884
4819,037 Cotidian,2019-12-08,12192.096
4820,012 Higienol,2021-05-12,10.054325
4821,012 Higienol,2019-09-16,15.736374
4822,003 Noble,2021-02-09,48.909825
4823,036 Ladysoft,2020-10-30,5021607.4512
4824,008 Babysec,2020-04-08,3946249.8772
4825,036 Ladysoft,2020-04-27,8241277.0976
4826,008 Babysec,2020-10-11,226148.3952
4827,036 Ladysoft,2021-06-19,3797801.7008
4828,003 Noble,2019-12-22,4.348638
4829,001 Elite,2020-06-04,103.793718
4830,037 Cotidian,2021-01-26,212364.144
4831,006 Nova,2021-04-16,27.508534
4832,006 Nova,2021-06-09,42.579655
4833,008 Babysec,2020-08-15,3801162.463838
4834,003 Noble,2020-05-30,77.284548
4835,006 Nova,2021-06-12,28.783506
4836,008 Babysec,2020-02-11,3750005.5412
4837,036 Ladysoft,2021-04-05,6916325.2
4838,001 Elite,2020-06-30,118.246055
4839,008 Babysec,2021-04-04,159817.6264
4840,006 Nova,2020-12-08,25.660325
4841,003 Noble,2019-11-26,44.10983
4842,001 Elite,2019-12-30,126.254744
4843,006 Nova,2019-10-17,11.746087
4844,012 Higienol,2020-05-16,14.456104
4845,006 Nova,2020-04-20,13.890935
4846,037 Cotidian,2020-02-18,141647.4624
4847,038 Ok Pet,2021-05-20,13471.974
4848,037 Cotidian,2020-08-22,176260.672
4849,003 Noble,2020-11-29,2.842714
4850,003 Noble,2020-06-02,56.444432
4851,001 Elite,2020-12-30,88115.794908
4852,001 Elite,2020-06-27,103.839914
4853,006 Nova,2021-06-15,30.63403
4854,038 Ok Pet,2020-11-21,32366.916
4855,001 Elite,2019-12-24,64.810489
4856,006 Nova,2020-12-11,43.864861
4857,012 Higienol,2020-05-19,15.516043
4858,003 Noble,2019-11-29,60.462622
4859,012 Higienol,2019-11-15,16.364627
4860,037 Cotidian,2021-02-15,150747.392
4861,038 Ok Pet,2020-05-19,1470.96
4862,038 Ok Pet,2020-11-24,54903.636
4863,006 Nova,2020-06-11,15.020735
4864,008 Babysec,2021-02-11,4854224.0774
4865,006 Nova,2019-10-20,3.12019
4866,003 Noble,2021-01-20,74.541858
4867,036 Ladysoft,2020-10-10,5652205.9984
4868,037 Cotidian,2019-12-28,201261.4496
4869,001 Elite,2020-06-24,111.523304
4870,003 Noble,2021-01-23,57.59965
4871,012 Higienol,2019-11-18,16.901382
4872,038 Ok Pet,2020-11-18,30124.872
4873,037 Cotidian,2021-02-18,249016.2592
4874,036 Ladysoft,2020-04-07,7213554.9232
4875,008 Babysec,2020-08-09,163980.0
4876,012 Higienol,2019-11-12,16.461624
4877,006 Nova,2020-12-14,47.408449
4878,037 Cotidian,2019-12-25,6624.0
4879,036 Ladysoft,2020-10-07,7608255.0656
4880,008 Babysec,2021-02-08,5554483.1136
4881,008 Babysec,2020-08-06,4887994.5484
4882,012 Higienol,2021-01-06,13.060439
4883,036 Ladysoft,2021-04-11,656433.0368
4884,003 Noble,2019-12-02,30.665757
4885,036 Ladysoft,2020-04-04,5755965.9392
4886,001 Elite,2020-12-27,12011.256148
4887,006 Nova,2019-10-23,13.10833
4888,012 Higienol,2020-03-31,16.837156
4889,001 Elite,2020-02-11,91.616306
4890,037 Cotidian,2021-04-05,103345.696
4891,038 Ok Pet,2020-03-31,179.982
4892,008 Babysec,2020-09-30,7912905.3272
4893,008 Babysec,2021-03-29,5617117.3742
4894,037 Cotidian,2020-10-04,288.0
4895,012 Higienol,2020-11-18,11.133333
4896,036 Ladysoft,2020-02-15,4866127.3104
4897,006 Nova,2019-09-04,13.740163
4898,012 Higienol,2021-05-23,0.040549
4899,003 Noble,2021-06-09,58.754472
4900,036 Ladysoft,2021-02-21,289970.016
4901,001 Elite,2021-02-14,6001.414466
4902,037 Cotidian,2020-02-12,148504.064
4903,036 Ladysoft,2020-08-19,7910922.4368
4904,036 Ladysoft,2020-02-24,5511806.9648
4905,001 Elite,2019-12-18,125.145284
4906,003 Noble,2020-12-11,57.342817
4907,008 Babysec,2020-02-02,143356.4416
4908,012 Higienol,2020-11-27,13.51319
4909,038 Ok Pet,2020-10-06,48099.618
4910,003 Noble,2020-06-08,55.729025
4911,038 Ok Pet,2020-04-03,3600.0
4912,012 Higienol,2020-11-21,13.033579
4913,038 Ok Pet,2020-04-06,3960.072
4914,036 Ladysoft,2021-04-14,5112194.824
4915,006 Nova,2021-06-21,24.112411
4916,037 Cotidian,2020-08-13,206684.0256
4917,003 Noble,2019-10-17,40.742143
4918,006 Nova,2020-04-29,23.088204
4919,038 Ok Pet,2021-05-29,7266.852
4920,008 Babysec,2021-03-26,6286860.8252
4921,006 Nova,2019-10-26,10.729753
4922,037 Cotidian,2020-02-09,527.808
4923,001 Elite,2021-02-11,276057.584016
4924,037 Cotidian,2021-02-12,159280.9088
4925,008 Babysec,2020-02-05,3892938.15
4926,037 Cotidian,2020-08-10,203218.7616
4927,003 Noble,2020-12-08,51.702972
4928,036 Ladysoft,2020-02-21,4676427.2336
4929,008 Babysec,2020-01-30,4041161.164
4930,003 Noble,2020-06-05,68.293297
4931,012 Higienol,2020-05-22,16.363195
4932,001 Elite,2019-12-21,115.873515
4933,006 Nova,2020-10-29,31.298174
4934,012 Higienol,2020-11-24,12.313604
4935,006 Nova,2020-04-26,1.366719
4936,006 Nova,2021-06-18,33.168615
4937,008 Babysec,2021-03-23,5829683.446
4938,037 Cotidian,2020-02-06,86188.8256
4939,001 Elite,2021-02-08,402081.156973
4940,036 Ladysoft,2021-04-17,4654580.3184
4941,038 Ok Pet,2021-05-26,4815.972
4942,037 Cotidian,2020-06-17,207836.0896
4943,012 Higienol,2021-05-03,6.161313
4944,001 Elite,2020-12-19,104140.012687
