,Localidad,Fecha,Soles
643,ANCASH,2019-12-11,265831.56
644,ANCASH,2019-12-12,270873.55
645,ANCASH,2019-12-13,255191.06
646,ANCASH,2019-12-14,309839.39
647,ANCASH,2019-12-16,275522.81
648,ANCASH,2019-12-17,201740.48
649,ANCASH,2019-12-18,285552.75
650,ANCASH,2019-12-19,186210.59
651,ANCASH,2019-12-20,243709.42
652,ANCASH,2019-12-21,304873.88
653,ANCASH,2019-12-23,182838.96
654,ANCASH,2019-12-24,74043.88
655,ANCASH,2019-12-26,325519.6
656,ANCASH,2019-12-27,254157.63
657,ANCASH,2019-12-28,262611.86
658,ANCASH,2019-12-30,331798.85
659,ANCASH,2019-12-31,111758.66
660,ANCASH,2020-01-02,54947.36
661,ANCASH,2020-01-03,124519.4
662,ANCASH,2020-01-04,100000.96
663,ANCASH,2020-01-06,266048.4
664,ANCASH,2020-01-07,127723.7
665,ANCASH,2020-01-08,186132.9
666,ANCASH,2020-01-09,217822.12
667,ANCASH,2020-01-10,202264.48
668,ANCASH,2020-01-11,262958.52
669,ANCASH,2020-01-13,257688.87
670,ANCASH,2020-01-14,181443.82
671,ANCASH,2020-01-15,159725.92
672,ANCASH,2020-01-16,146641.47
673,ANCASH,2020-01-17,207420.61
674,ANCASH,2020-01-18,236959.51
675,ANCASH,2020-01-20,168099.45
676,ANCASH,2020-01-21,260714.37
677,ANCASH,2020-01-22,228628.6
678,ANCASH,2020-01-23,297832.02
679,ANCASH,2020-01-24,180575.05
680,ANCASH,2020-01-25,418547.87
681,ANCASH,2020-01-27,350584.24
682,ANCASH,2020-01-28,215330.5
683,ANCASH,2020-01-29,130124.99
684,ANCASH,2020-01-30,213125.45
685,ANCASH,2020-01-31,323154.23
686,ANCASH,2020-02-01,182612.26
687,ANCASH,2020-02-03,183761.44
688,ANCASH,2020-02-04,169625.82
689,ANCASH,2020-02-05,207460.12
690,ANCASH,2020-02-06,226707.15
691,ANCASH,2020-02-07,236235.92
692,ANCASH,2020-02-08,270170.75
693,ANCASH,2020-02-10,207967.57
694,ANCASH,2020-02-11,180424.59
695,ANCASH,2020-02-12,161067.73
696,ANCASH,2020-02-13,176438.27
697,ANCASH,2020-02-14,214301.38
698,ANCASH,2020-02-15,265875.57
699,ANCASH,2020-02-17,205571.07
700,ANCASH,2020-02-18,208048.74
701,ANCASH,2020-02-19,194911.94
702,ANCASH,2020-02-20,185465.97
703,ANCASH,2020-02-21,196870.46
704,ANCASH,2020-02-22,215051.64
705,ANCASH,2020-02-23,30026.06
706,ANCASH,2020-02-24,248268.54
707,ANCASH,2020-02-25,184682.79
708,ANCASH,2020-02-26,167878.45
709,ANCASH,2020-02-27,184647.53
710,ANCASH,2020-02-28,145621.67
711,ANCASH,2020-02-29,208069.27
712,ANCASH,2020-03-02,188564.64
713,ANCASH,2020-03-03,157187.45
714,ANCASH,2020-03-04,228749.32
715,ANCASH,2020-03-05,199501.83
716,ANCASH,2020-03-06,161593.95
717,ANCASH,2020-03-07,330953.91
718,ANCASH,2020-03-09,296766.1
719,ANCASH,2020-03-10,239783.67
720,ANCASH,2020-03-11,291116.93
721,ANCASH,2020-03-12,444646.61
722,ANCASH,2020-03-13,597984.75
723,ANCASH,2020-03-14,542174.43
724,ANCASH,2020-03-16,561677.71
725,ANCASH,2020-03-17,355456.51
726,ANCASH,2020-03-18,196336.28
727,ANCASH,2020-03-19,260782.23
728,ANCASH,2020-03-20,139774.09
729,ANCASH,2020-03-21,203281.0
730,ANCASH,2020-03-23,80832.41
731,ANCASH,2020-03-24,71416.86
732,ANCASH,2020-03-25,132666.62
733,ANCASH,2020-03-26,253530.99
734,ANCASH,2020-03-27,118831.4
735,ANCASH,2020-03-28,272144.05
736,ANCASH,2020-03-30,150393.25
737,ANCASH,2020-03-31,342259.75
738,ANCASH,2020-04-01,149603.68
739,ANCASH,2020-04-02,189997.23
740,ANCASH,2020-04-03,147456.24
741,ANCASH,2020-04-04,279432.13
742,ANCASH,2020-04-06,265102.65
743,ANCASH,2020-04-07,462895.07
744,ANCASH,2020-04-08,166651.9
745,ANCASH,2020-04-13,370826.06
746,ANCASH,2020-04-14,306473.05
747,ANCASH,2020-04-15,252565.69
748,ANCASH,2020-04-16,303245.2
749,ANCASH,2020-04-17,263698.74
750,ANCASH,2020-04-18,424144.82
751,ANCASH,2020-04-20,139292.32
752,ANCASH,2020-04-21,173352.2
753,ANCASH,2020-04-22,87716.7
754,ANCASH,2020-04-23,125778.94
755,ANCASH,2020-04-24,175796.1
756,ANCASH,2020-04-25,463642.65
757,ANCASH,2020-04-27,240148.83
758,ANCASH,2020-04-28,174358.38
759,ANCASH,2020-04-29,384344.94
760,ANCASH,2020-04-30,339354.04
761,ANCASH,2020-05-02,135032.07
762,ANCASH,2020-05-04,244556.66
763,ANCASH,2020-05-05,462568.35
764,ANCASH,2020-05-06,197208.96
765,ANCASH,2020-05-07,188405.8
766,ANCASH,2020-05-08,307296.34
767,ANCASH,2020-05-09,416499.35
768,ANCASH,2020-05-11,162425.11
769,ANCASH,2020-05-12,266098.42
770,ANCASH,2020-05-13,208873.36
771,ANCASH,2020-05-14,220145.23
772,ANCASH,2020-05-15,239890.09
773,ANCASH,2020-05-16,666019.75
774,ANCASH,2020-05-18,373660.21
775,ANCASH,2020-05-19,251636.13
776,ANCASH,2020-05-20,215944.82
777,ANCASH,2020-05-21,179719.69
778,ANCASH,2020-05-22,361169.09
779,ANCASH,2020-05-23,290938.23
780,ANCASH,2020-05-25,284504.33
781,ANCASH,2020-05-26,235671.56
782,ANCASH,2020-05-27,224803.92
783,ANCASH,2020-05-28,400534.85
784,ANCASH,2020-05-29,242572.65
785,ANCASH,2020-05-30,244663.78
786,ANCASH,2020-06-01,138955.19
787,ANCASH,2020-06-02,193352.74
788,ANCASH,2020-06-03,162183.19
789,ANCASH,2020-06-04,264520.18
790,ANCASH,2020-06-05,275023.46
791,ANCASH,2020-06-06,313025.05
792,ANCASH,2020-06-08,141676.4
793,ANCASH,2020-06-09,132966.47
794,ANCASH,2020-06-10,160371.87
795,ANCASH,2020-06-11,283391.31
796,ANCASH,2020-06-12,243054.31
797,ANCASH,2020-06-13,359423.01
798,ANCASH,2020-06-15,461147.44
799,ANCASH,2020-06-16,289577.17
800,ANCASH,2020-06-17,166937.11
801,ANCASH,2020-06-18,181566.38
802,ANCASH,2020-06-19,279164.28
803,ANCASH,2020-06-20,408738.02
804,ANCASH,2020-06-22,195287.54
805,ANCASH,2020-06-23,181340.43
806,ANCASH,2020-06-24,138960.76
807,ANCASH,2020-06-25,275142.34
808,ANCASH,2020-06-26,234547.2
809,ANCASH,2020-06-27,383703.34
810,ANCASH,2020-06-29,294653.65
811,ANCASH,2020-06-30,241939.6
812,ANCASH,2020-07-01,204882.12
813,ANCASH,2020-07-02,239334.63
814,ANCASH,2020-07-03,256203.81
815,ANCASH,2020-07-04,344521.53
816,ANCASH,2020-07-06,269565.75
817,ANCASH,2020-07-07,246876.77
818,ANCASH,2020-07-08,165116.21
819,ANCASH,2020-07-09,182603.7
820,ANCASH,2020-07-10,214416.07
821,ANCASH,2020-07-11,430603.92
822,ANCASH,2020-07-13,213714.57
823,ANCASH,2020-07-14,166428.07
824,ANCASH,2020-07-15,204657.86
825,ANCASH,2020-07-16,205720.32
826,ANCASH,2020-07-17,178746.88
827,ANCASH,2020-07-18,260825.95
828,ANCASH,2020-07-20,201470.27
829,ANCASH,2020-07-21,311010.08
830,ANCASH,2020-07-22,391809.52
831,ANCASH,2020-07-23,221923.71
832,ANCASH,2020-07-24,177991.03
833,ANCASH,2020-07-25,371549.58
834,ANCASH,2020-07-27,208579.87
835,ANCASH,2020-07-29,376304.34
836,ANCASH,2020-07-30,231718.97
837,ANCASH,2020-07-31,269688.29
838,ANCASH,2020-08-01,195709.58
839,ANCASH,2020-08-03,171245.03
840,ANCASH,2020-08-04,220970.34
841,ANCASH,2020-08-05,182268.55
842,ANCASH,2020-08-06,343156.07
843,ANCASH,2020-08-07,198380.72
844,ANCASH,2020-08-08,385200.72
845,ANCASH,2020-08-10,479101.23
846,ANCASH,2020-08-11,403752.22
847,ANCASH,2020-08-12,169751.65
848,ANCASH,2020-08-13,268395.58
849,ANCASH,2020-08-14,262226.14
850,ANCASH,2020-08-15,352516.97
851,ANCASH,2020-08-17,276149.83
852,ANCASH,2020-08-18,347605.78
853,ANCASH,2020-08-19,244071.99
854,ANCASH,2020-08-20,217109.9
855,ANCASH,2020-08-21,233494.72
856,ANCASH,2020-08-22,331095.0
857,ANCASH,2020-08-24,205086.18
858,ANCASH,2020-08-25,319881.59
859,ANCASH,2020-08-26,122893.78
860,ANCASH,2020-08-27,205430.05
861,ANCASH,2020-08-28,179103.24
862,ANCASH,2020-08-29,383289.33
863,ANCASH,2020-08-31,271531.74
864,ANCASH,2020-09-01,157742.65
865,ANCASH,2020-09-02,147581.57
866,ANCASH,2020-09-03,133736.13
867,ANCASH,2020-09-04,120940.1
868,ANCASH,2020-09-05,285788.57
869,ANCASH,2020-09-07,137637.66
870,ANCASH,2020-09-08,176720.27
871,ANCASH,2020-09-09,223490.21
872,ANCASH,2020-09-10,222549.15
873,ANCASH,2020-09-11,177615.74
874,ANCASH,2020-09-12,350995.47
875,ANCASH,2020-09-14,375606.98
876,ANCASH,2020-09-15,175624.91
877,ANCASH,2020-09-16,208291.98
878,ANCASH,2020-09-17,191634.5
879,ANCASH,2020-09-18,175102.8
880,ANCASH,2020-09-19,292817.09
881,ANCASH,2020-09-21,269562.8
882,ANCASH,2020-09-22,179197.43
883,ANCASH,2020-09-23,159225.11
884,ANCASH,2020-09-24,274227.16
885,ANCASH,2020-09-25,173070.96
886,ANCASH,2020-09-26,389504.9
887,ANCASH,2020-09-28,397031.49
888,ANCASH,2020-09-29,312505.91
889,ANCASH,2020-09-30,349439.81
890,ANCASH,2020-10-01,179810.76
891,ANCASH,2020-10-02,154565.29
892,ANCASH,2020-10-03,330604.81
893,ANCASH,2020-10-05,325401.0
894,ANCASH,2020-10-06,186622.84
895,ANCASH,2020-10-07,259115.21
896,ANCASH,2020-10-08,214385.99
897,ANCASH,2020-10-09,207001.47
898,ANCASH,2020-10-10,275021.59
899,ANCASH,2020-10-12,364983.38
900,ANCASH,2020-10-13,329090.75
901,ANCASH,2020-10-14,170595.77
902,ANCASH,2020-10-15,160731.3
903,ANCASH,2020-10-16,179412.48
904,ANCASH,2020-10-17,305478.18
905,ANCASH,2020-10-19,240624.2
906,ANCASH,2020-10-20,222489.55
907,ANCASH,2020-10-21,180692.02
908,ANCASH,2020-10-22,253434.76
909,ANCASH,2020-10-23,170067.74
910,ANCASH,2020-10-24,378494.36
911,ANCASH,2020-10-26,428767.77
912,ANCASH,2020-10-27,165913.85
913,ANCASH,2020-10-28,181323.03
914,ANCASH,2020-10-29,187274.9
915,ANCASH,2020-10-30,151213.44
916,ANCASH,2020-10-31,392400.83
917,ANCASH,2020-11-02,172413.67
918,ANCASH,2020-11-03,135369.02
919,ANCASH,2020-11-04,262464.11
920,ANCASH,2020-11-05,191592.21
921,ANCASH,2020-11-06,182646.04
922,ANCASH,2020-11-07,339894.88
923,ANCASH,2020-11-09,292662.35
924,ANCASH,2020-11-10,216435.32
925,ANCASH,2020-11-11,358731.82
926,ANCASH,2020-11-12,213127.0
927,ANCASH,2020-11-13,154785.65
928,ANCASH,2020-11-14,365369.67
929,ANCASH,2020-11-15,22156.84
930,ANCASH,2020-11-16,202785.41
931,ANCASH,2020-11-17,213523.22
932,ANCASH,2020-11-18,164496.41
933,ANCASH,2020-11-19,131124.98
934,ANCASH,2020-11-20,132674.35
935,ANCASH,2020-11-21,410137.22
936,ANCASH,2020-11-23,234700.26
937,ANCASH,2020-11-24,182807.1
938,ANCASH,2020-11-25,267049.01
939,ANCASH,2020-11-26,235989.71
940,ANCASH,2020-11-27,183539.29
941,ANCASH,2020-11-28,431664.61
942,ANCASH,2020-11-30,384792.9
943,ANCASH,2020-12-01,195072.38
944,ANCASH,2020-12-02,206937.28
945,ANCASH,2020-12-03,248295.8
946,ANCASH,2020-12-04,183162.05
947,ANCASH,2020-12-05,358223.54
948,ANCASH,2020-12-07,424301.19
949,ANCASH,2020-12-08,272668.96
950,ANCASH,2020-12-09,229761.41
951,ANCASH,2020-12-10,243434.13
952,ANCASH,2020-12-11,168551.59
953,ANCASH,2020-12-12,324992.05
954,ANCASH,2020-12-14,298684.79
955,ANCASH,2020-12-15,205378.24
956,ANCASH,2020-12-16,296363.95
957,ANCASH,2020-12-17,269722.64
958,ANCASH,2020-12-18,502395.93
959,ANCASH,2020-12-19,261573.9
960,ANCASH,2020-12-20,28234.93
961,ANCASH,2020-12-21,400806.74
962,ANCASH,2020-12-22,285861.58
963,ANCASH,2020-12-23,338012.14
964,ANCASH,2020-12-26,72459.83
965,ANCASH,2020-12-28,356448.06
966,ANCASH,2020-12-29,346786.2
967,ANCASH,2020-12-30,458663.44
968,ANCASH,2021-01-04,248631.47
969,ANCASH,2021-01-05,272023.45
970,ANCASH,2021-01-06,281407.1
971,ANCASH,2021-01-07,215772.11
972,ANCASH,2021-01-08,217596.2
973,ANCASH,2021-01-09,478102.15
974,ANCASH,2021-01-11,320224.83
975,ANCASH,2021-01-12,191248.55
976,ANCASH,2021-01-13,193368.91
977,ANCASH,2021-01-14,192767.27
978,ANCASH,2021-01-15,209981.9
979,ANCASH,2021-01-16,458747.66
980,ANCASH,2021-01-18,379547.33
981,ANCASH,2021-01-19,247104.11
982,ANCASH,2021-01-20,270875.92
983,ANCASH,2021-01-21,275440.6
984,ANCASH,2021-01-22,177961.37
985,ANCASH,2021-01-23,474522.27
986,ANCASH,2021-01-25,410625.85
987,ANCASH,2021-01-26,207199.11
988,ANCASH,2021-01-27,504580.99
989,ANCASH,2021-01-28,552280.14
990,ANCASH,2021-01-29,355983.8
991,ANCASH,2021-01-30,235350.12
992,ANCASH,2021-02-01,76682.28
993,ANCASH,2021-02-02,243964.92
994,ANCASH,2021-02-03,150082.23
995,ANCASH,2021-02-04,123834.26
996,ANCASH,2021-02-05,122250.4
997,ANCASH,2021-02-06,239494.45
998,ANCASH,2021-02-08,151437.89
999,ANCASH,2021-02-09,80694.46
1000,ANCASH,2021-02-10,74496.15
1001,ANCASH,2021-02-11,54851.03
1002,ANCASH,2021-02-12,73487.09
1003,ANCASH,2021-02-13,466276.51
1004,ANCASH,2021-02-15,231657.72
1005,ANCASH,2021-02-16,217777.21
1006,ANCASH,2021-02-17,212105.97
1007,ANCASH,2021-02-18,321602.94
1008,ANCASH,2021-02-19,525304.08
1009,ANCASH,2021-02-20,567527.54
1010,ANCASH,2021-02-22,377472.65
1011,ANCASH,2021-02-23,240146.42
1012,ANCASH,2021-02-24,207350.31
1013,ANCASH,2021-02-25,196092.04
1014,ANCASH,2021-02-26,130594.78
1015,ANCASH,2021-02-27,446068.12
1016,ANCASH,2021-03-01,204781.73
1017,ANCASH,2021-03-02,164301.67
1018,ANCASH,2021-03-03,184919.1
1019,ANCASH,2021-03-04,161845.09
1020,ANCASH,2021-03-05,205299.28
1021,ANCASH,2021-03-06,316487.01
1022,ANCASH,2021-03-08,259576.12
1023,ANCASH,2021-03-09,187735.66
1024,ANCASH,2021-03-10,170794.5
1025,ANCASH,2021-03-11,206651.39
1026,ANCASH,2021-03-12,312450.68
1027,ANCASH,2021-03-13,365982.31
1028,ANCASH,2021-03-15,379298.48
1029,ANCASH,2021-03-16,233137.87
1030,ANCASH,2021-03-17,234948.1
1031,ANCASH,2021-03-18,180863.89
1032,ANCASH,2021-03-19,135836.85
1033,ANCASH,2021-03-20,564593.09
1034,ANCASH,2021-03-22,537347.1
1035,ANCASH,2021-03-23,189879.93
1036,ANCASH,2021-03-24,182677.68
1037,ANCASH,2021-03-25,216285.13
1038,ANCASH,2021-03-26,201308.8
1039,ANCASH,2021-03-27,404714.39
1040,ANCASH,2021-03-29,241071.15
1041,ANCASH,2021-03-30,250864.55
1042,ANCASH,2021-03-31,382432.12
1043,ANCASH,2021-04-01,34679.25
1044,ANCASH,2021-04-03,85630.0
1045,ANCASH,2021-04-05,188580.64
1046,ANCASH,2021-04-06,194880.21
1047,ANCASH,2021-04-07,193223.18
1048,ANCASH,2021-04-08,189014.21
1049,ANCASH,2021-04-09,164381.74
1050,ANCASH,2021-04-10,381600.19
1051,ANCASH,2021-04-12,179290.94
1052,ANCASH,2021-04-13,168244.79
1053,ANCASH,2021-04-14,148708.94
1054,ANCASH,2021-04-15,113739.39
1055,ANCASH,2021-04-16,226735.63
1056,ANCASH,2021-04-17,237746.85
1057,ANCASH,2021-04-19,188054.73
1058,ANCASH,2021-04-20,167416.05
1059,ANCASH,2021-04-21,113689.5
1060,ANCASH,2021-04-22,160329.89
1061,ANCASH,2021-04-23,192163.33
1062,ANCASH,2021-04-24,245471.41
1063,ANCASH,2021-04-26,242057.81
1064,ANCASH,2021-04-27,127656.87
1065,ANCASH,2021-04-28,308110.61
1066,ANCASH,2021-04-29,159595.16
1067,ANCASH,2021-04-30,321937.55
1068,ANCASH,2021-05-03,126017.63
1069,ANCASH,2021-05-04,122992.31
1070,ANCASH,2021-05-05,343424.08
1071,ANCASH,2021-05-06,150291.7
1072,ANCASH,2021-05-07,126572.96
1073,ANCASH,2021-05-08,310665.47
1074,ANCASH,2021-05-10,235822.33
1075,ANCASH,2021-05-11,129074.34
1076,ANCASH,2021-05-12,245426.59
1077,ANCASH,2021-05-13,143741.33
1078,ANCASH,2021-05-14,236011.84
1079,ANCASH,2021-05-15,351869.49
1080,ANCASH,2021-05-17,304532.01
1081,ANCASH,2021-05-18,174503.31
1082,ANCASH,2021-05-19,149695.56
1083,ANCASH,2021-05-20,180797.39
1084,ANCASH,2021-05-21,152292.46
1085,ANCASH,2021-05-22,212780.53
1086,ANCASH,2021-05-24,185736.88
1087,ANCASH,2021-05-25,166491.9
1088,ANCASH,2021-05-26,209716.85
1089,ANCASH,2021-05-27,158633.98
1090,ANCASH,2021-05-28,147688.03
1091,ANCASH,2021-05-29,335406.55
1092,ANCASH,2021-05-31,270846.9
1093,ANCASH,2021-06-01,213338.15
1094,ANCASH,2021-06-02,134501.24
1095,ANCASH,2021-06-03,136188.96
1096,ANCASH,2021-06-04,135049.91
1097,ANCASH,2021-06-05,333616.98
1098,ANCASH,2021-06-07,228996.2
1099,ANCASH,2021-06-08,173513.26
1100,ANCASH,2021-06-09,160365.72
1101,ANCASH,2021-06-10,150637.44
1102,ANCASH,2021-06-11,141099.7
1103,ANCASH,2021-06-12,329861.69
1104,ANCASH,2021-06-14,291836.67
1105,ANCASH,2021-06-15,183941.33
1106,ANCASH,2021-06-16,138550.35
1107,ANCASH,2021-06-17,453612.13
1108,ANCASH,2021-06-18,174717.89
1109,ANCASH,2021-06-19,236252.23
1110,ANCASH,2021-06-21,154944.16
1111,ANCASH,2021-06-22,144678.66
1112,ANCASH,2021-06-23,172670.29
1113,ANCASH,2021-06-24,168040.03
1114,ANCASH,2021-06-25,143871.27
1115,ANCASH,2021-06-26,357613.07
1116,APURIMAC,2019-09-02,38136.58
1117,APURIMAC,2019-09-03,29845.45
1118,APURIMAC,2019-09-04,90118.96
1119,APURIMAC,2019-09-05,42653.3
1120,APURIMAC,2019-09-06,54906.64
1121,APURIMAC,2019-09-07,126799.45
1122,APURIMAC,2019-09-09,47339.91
1123,APURIMAC,2019-09-10,32563.21
1124,APURIMAC,2019-09-11,53103.91
1125,APURIMAC,2019-09-12,23824.08
1126,APURIMAC,2019-09-13,34089.61
1127,APURIMAC,2019-09-14,51336.85
1128,APURIMAC,2019-09-16,134399.65
1129,APURIMAC,2019-09-17,125252.22
1130,APURIMAC,2019-09-18,39066.31
1131,APURIMAC,2019-09-19,108064.72
1132,APURIMAC,2019-09-20,35277.82
1133,APURIMAC,2019-09-21,50528.4
1134,APURIMAC,2019-09-23,34084.26
1135,APURIMAC,2019-09-24,14599.79
1136,APURIMAC,2019-09-25,113949.19
1137,APURIMAC,2019-09-26,80137.58
1138,APURIMAC,2019-09-27,48669.86
1139,APURIMAC,2019-09-28,67064.96
1140,APURIMAC,2019-09-30,23569.43
1141,APURIMAC,2019-10-01,36973.45
1142,APURIMAC,2019-10-02,97088.97
1143,APURIMAC,2019-10-03,91240.23
1144,APURIMAC,2019-10-04,34579.47
1145,APURIMAC,2019-10-05,57725.66
1146,APURIMAC,2019-10-07,56681.61
1147,APURIMAC,2019-10-08,67443.2
1148,APURIMAC,2019-10-09,144257.03
1149,APURIMAC,2019-10-10,103082.39
1150,APURIMAC,2019-10-11,95302.33
1151,APURIMAC,2019-10-12,60341.57
1152,APURIMAC,2019-10-14,29479.82
1153,APURIMAC,2019-10-15,63128.7
1154,APURIMAC,2019-10-16,80819.02
1155,APURIMAC,2019-10-17,33401.27
1156,APURIMAC,2019-10-18,64348.42
1157,APURIMAC,2019-10-19,43597.22
1158,APURIMAC,2019-10-21,30828.7
1159,APURIMAC,2019-10-22,84170.22
1160,APURIMAC,2019-10-23,113312.92
1161,APURIMAC,2019-10-24,53946.37
1162,APURIMAC,2019-10-25,45270.43
1163,APURIMAC,2019-10-26,47292.51
1164,APURIMAC,2019-10-28,82634.11
1165,APURIMAC,2019-10-29,151911.4
1166,APURIMAC,2019-10-30,68144.68
1167,APURIMAC,2019-10-31,123526.84
1168,APURIMAC,2019-11-01,37457.36
1169,APURIMAC,2019-11-04,48748.33
1170,APURIMAC,2019-11-05,102349.51
1171,APURIMAC,2019-11-06,112756.06
1172,APURIMAC,2019-11-07,86045.95
1173,APURIMAC,2019-11-08,43620.88
1174,APURIMAC,2019-11-09,100259.14
1175,APURIMAC,2019-11-11,65949.98
1176,APURIMAC,2019-11-12,64625.87
1177,APURIMAC,2019-11-13,114654.82
1178,APURIMAC,2019-11-14,50879.78
1179,APURIMAC,2019-11-15,115125.28
1180,APURIMAC,2019-11-16,159126.16
1181,APURIMAC,2019-11-18,44167.53
1182,APURIMAC,2019-11-19,62691.4
1183,APURIMAC,2019-11-20,229233.83
1184,APURIMAC,2019-11-21,145375.25
1185,APURIMAC,2019-11-22,87429.94
1186,APURIMAC,2019-11-23,45904.4
1187,APURIMAC,2019-11-25,66115.62
1188,APURIMAC,2019-11-26,95083.38
1189,APURIMAC,2019-11-27,105187.51
1190,APURIMAC,2019-11-28,55776.53
1191,APURIMAC,2019-11-29,60173.92
1192,APURIMAC,2019-11-30,115636.98
1193,APURIMAC,2019-12-02,48293.81
1194,APURIMAC,2019-12-03,108842.81
1195,APURIMAC,2019-12-04,193853.29
1196,APURIMAC,2019-12-05,63768.32
1197,APURIMAC,2019-12-06,82206.93
1198,APURIMAC,2019-12-07,67412.96
1199,APURIMAC,2019-12-09,34563.26
1200,APURIMAC,2019-12-10,25999.46
1201,APURIMAC,2019-12-11,144708.42
1202,APURIMAC,2019-12-12,99641.46
1203,APURIMAC,2019-12-13,52116.86
1204,APURIMAC,2019-12-14,96590.78
1205,APURIMAC,2019-12-16,71710.11
1206,APURIMAC,2019-12-17,53725.8
1207,APURIMAC,2019-12-18,94133.68
1208,APURIMAC,2019-12-19,40448.54
1209,APURIMAC,2019-12-20,76126.29
1210,APURIMAC,2019-12-21,323663.9
1211,APURIMAC,2019-12-23,63178.6
1212,APURIMAC,2019-12-24,66319.37
1213,APURIMAC,2019-12-26,182671.42
1214,APURIMAC,2019-12-27,275130.64
1215,APURIMAC,2019-12-28,170394.1
1216,APURIMAC,2019-12-30,143739.8
1217,APURIMAC,2019-12-31,125341.75
1218,APURIMAC,2020-01-02,19896.61
1219,APURIMAC,2020-01-03,171908.67
1220,APURIMAC,2020-01-04,98938.84
1221,APURIMAC,2020-01-06,69539.72
1222,APURIMAC,2020-01-07,54310.66
1223,APURIMAC,2020-01-08,465466.52
1224,APURIMAC,2020-01-09,226618.93
1225,APURIMAC,2020-01-10,106812.46
1226,APURIMAC,2020-01-11,52409.59
1227,APURIMAC,2020-01-13,84054.62
1228,APURIMAC,2020-01-14,59874.82
1229,APURIMAC,2020-01-15,66311.81
1230,APURIMAC,2020-01-16,56496.24
1231,APURIMAC,2020-01-17,31947.15
1232,APURIMAC,2020-01-18,586050.44
1233,APURIMAC,2020-01-20,73922.08
1234,APURIMAC,2020-01-21,153190.4
1235,APURIMAC,2020-01-22,184298.64
1236,APURIMAC,2020-01-23,114318.73
1237,APURIMAC,2020-01-24,73208.98
1238,APURIMAC,2020-01-25,97240.52
1239,APURIMAC,2020-01-27,54193.22
1240,APURIMAC,2020-01-28,95231.77
1241,APURIMAC,2020-01-29,141146.5
1242,APURIMAC,2020-01-30,211456.0
1243,APURIMAC,2020-01-31,203496.94
1244,APURIMAC,2020-02-01,91355.73
1245,APURIMAC,2020-02-03,119192.88
1246,APURIMAC,2020-02-04,50136.4
1247,APURIMAC,2020-02-05,165964.84
1248,APURIMAC,2020-02-06,67990.47
1249,APURIMAC,2020-02-07,51990.84
1250,APURIMAC,2020-02-08,76881.77
1251,APURIMAC,2020-02-10,26434.95
1252,APURIMAC,2020-02-11,69123.81
1253,APURIMAC,2020-02-12,88091.44
1254,APURIMAC,2020-02-13,61956.91
1255,APURIMAC,2020-02-14,51661.48
1256,APURIMAC,2020-02-15,145535.45
1257,APURIMAC,2020-02-17,78126.29
1258,APURIMAC,2020-02-18,42469.63
1259,APURIMAC,2020-02-19,75096.62
1260,APURIMAC,2020-02-20,41169.47
1261,APURIMAC,2020-02-21,79138.29
1262,APURIMAC,2020-02-22,69183.73
1263,APURIMAC,2020-02-24,33259.17
1264,APURIMAC,2020-02-25,110930.66
1265,APURIMAC,2020-02-26,127187.22
1266,APURIMAC,2020-02-27,211018.32
1267,APURIMAC,2020-02-28,47530.05
1268,APURIMAC,2020-02-29,48069.15
1269,APURIMAC,2020-03-02,48264.6
1270,APURIMAC,2020-03-03,55129.15
1271,APURIMAC,2020-03-04,83700.61
1272,APURIMAC,2020-03-05,127945.12
1273,APURIMAC,2020-03-06,85658.27
1274,APURIMAC,2020-03-07,76357.83
1275,APURIMAC,2020-03-09,64137.32
1276,APURIMAC,2020-03-10,144728.99
1277,APURIMAC,2020-03-11,348052.87
1278,APURIMAC,2020-03-12,315146.99
1279,APURIMAC,2020-03-13,178679.88
1280,APURIMAC,2020-03-14,136223.01
1281,APURIMAC,2020-03-16,107013.17
1282,APURIMAC,2020-03-17,142101.2
1283,APURIMAC,2020-03-18,207549.61
1284,APURIMAC,2020-03-19,8124.69
1285,APURIMAC,2020-03-20,16511.77
1286,APURIMAC,2020-03-21,149809.0
1287,APURIMAC,2020-03-23,15088.76
1288,APURIMAC,2020-03-24,98729.51
1289,APURIMAC,2020-03-25,93188.02
1290,APURIMAC,2020-03-26,90478.19
1291,APURIMAC,2020-03-27,118091.76
1292,APURIMAC,2020-03-28,138114.15
1293,APURIMAC,2020-03-30,201527.34
1294,APURIMAC,2020-03-31,130069.43
1295,APURIMAC,2020-04-01,105735.38
1296,APURIMAC,2020-04-02,194376.4
1297,APURIMAC,2020-04-03,197001.73
1298,APURIMAC,2020-04-04,53184.48
1299,APURIMAC,2020-04-06,85660.89
1300,APURIMAC,2020-04-07,233316.99
1301,APURIMAC,2020-04-08,120178.31
1302,APURIMAC,2020-04-11,84555.6
1303,APURIMAC,2020-04-13,105385.03
1304,APURIMAC,2020-04-14,104030.0
1305,APURIMAC,2020-04-15,114970.44
1306,APURIMAC,2020-04-16,115240.65
1307,APURIMAC,2020-04-17,83889.36
1308,APURIMAC,2020-04-18,41068.99
1309,APURIMAC,2020-04-20,60772.51
1310,APURIMAC,2020-04-21,68334.03
1311,APURIMAC,2020-04-22,68337.97
1312,APURIMAC,2020-04-23,247957.95
1313,APURIMAC,2020-04-24,127719.62
1314,APURIMAC,2020-04-25,87841.62
1315,APURIMAC,2020-04-27,201718.25
